,time,Unnamed: 0,Unnamed: 0.1,date,hour,type,1325A,1326A,1327A,1328A,1329A,1330A,1331A,1332A,1333A,1334A,2423A,2424A,2426A,2427A,2428A,2429A,2430A,2431A,2432A,2433A,2434A,2435A,2436A,2437A,2438A,2439A,2440A,2441A,2443A,2444A,2446A,2447A,2448A,2449A,2450A,2451A,2452A,2453A,2454A,2455A,1839A,1840A,1841A,1842A,1843A,1844A,1845A,1846A,2436A.1,2437A.1,2438A.1
829,2018020413,13,200,20180204,13,SO2,19.0,18.0,24.0,10.0,34.0,16.0,22.0,12.0,15.0,16.0,29.0,19.0,76.0,15.0,18.0,75.0,121.0,42.0,26.0,22.0,45.0,25.0,9.0,18.0,48.0,26.0,25.0,24.0,13.0,12.0,7.0,1.0,2.0,4.0,2.0,16.0,16.0,15.0,11.0,4.0,16.0,17.0,18.0,23.0,18.0,28.0,38.0,21.0,9.0,18.0,48.0
830,2018020414,14,215,20180204,14,SO2,11.0,18.0,25.0,8.0,32.0,12.0,24.0,13.0,19.0,17.0,20.0,20.0,70.0,7.0,17.0,50.0,108.0,18.0,20.0,20.0,18.0,15.0,8.0,16.0,29.0,28.0,24.0,27.0,12.0,12.0,7.0,1.0,2.0,3.0,2.0,19.0,17.0,14.0,9.0,3.0,17.0,17.0,17.0,22.0,18.0,28.0,29.0,15.0,8.0,16.0,29.0
831,2018020415,15,230,20180204,15,SO2,12.0,20.0,32.0,14.0,32.0,14.0,18.0,14.0,18.0,17.0,24.0,19.0,66.0,9.0,19.0,42.0,71.0,17.0,24.0,31.0,18.0,15.0,7.0,15.0,24.0,27.0,22.0,25.0,12.0,11.0,5.0,1.0,2.0,4.0,1.0,18.0,17.0,15.0,9.0,1.0,17.0,18.0,18.0,16.0,19.0,14.0,21.0,11.0,7.0,15.0,24.0
832,2018020416,16,245,20180204,16,SO2,17.0,20.0,29.0,21.0,31.0,16.0,23.0,12.0,19.0,17.0,27.0,13.0,52.0,13.0,25.0,56.0,30.0,19.0,17.0,19.0,19.0,15.0,6.0,12.0,15.0,25.0,19.0,23.0,11.0,12.0,4.0,1.0,1.0,4.0,1.0,20.0,17.0,15.0,10.0,1.0,17.0,18.0,18.0,15.942857142857143,19.0,16.0,28.0,13.0,6.0,12.0,15.0
833,2018020417,17,260,20180204,17,SO2,24.0,21.0,25.0,19.0,21.0,19.0,25.0,12.0,22.0,17.0,29.0,5.0,27.0,12.0,25.0,80.0,27.0,23.0,17.0,19.0,18.0,14.0,8.0,13.0,9.0,25.0,22.0,23.0,11.0,11.0,5.0,2.0,1.0,6.0,2.0,20.0,18.0,15.0,10.0,3.0,19.0,19.0,19.0,15.885714285714286,21.0,17.0,33.0,10.0,8.0,13.0,9.0
834,2018020418,18,275,20180204,18,SO2,24.0,16.0,23.0,16.0,18.0,20.0,16.0,13.0,17.0,16.0,25.0,5.0,27.0,9.0,21.0,61.0,97.0,25.0,17.0,20.0,17.0,14.0,6.0,12.0,9.0,25.0,18.0,22.0,12.0,11.0,6.0,1.0,1.0,8.0,1.0,19.0,18.0,14.0,9.0,7.0,20.0,21.0,21.0,15.82857142857143,21.0,19.0,32.0,13.0,6.0,12.0,9.0
835,2018020419,19,290,20180204,19,SO2,27.0,17.0,19.0,14.0,17.0,22.0,17.0,18.0,14.0,16.0,19.0,15.0,25.0,12.0,15.0,74.0,156.0,19.0,17.0,21.0,17.0,13.0,7.0,12.0,11.0,26.0,18.0,24.0,12.0,12.0,7.0,3.0,1.0,9.0,2.0,20.0,16.0,16.0,10.0,7.0,18.0,19.0,17.0,15.771428571428572,18.0,19.0,40.0,18.0,7.0,12.0,11.0
836,2018020420,20,305,20180204,20,SO2,25.0,18.0,20.0,15.0,19.0,19.0,20.0,21.0,13.0,13.0,16.0,21.0,16.0,10.0,21.0,62.0,95.0,17.0,21.0,22.0,20.0,13.0,8.0,22.0,15.0,23.0,19.0,23.0,14.0,13.0,8.0,3.0,2.0,9.0,1.0,28.0,16.0,16.0,11.0,6.0,16.0,17.0,16.0,15.714285714285714,18.0,25.0,23.0,17.0,8.0,22.0,15.0
837,2018020421,21,320,20180204,21,SO2,21.0,30.0,18.0,17.0,17.0,15.0,22.0,22.0,13.0,12.0,19.0,27.0,16.0,10.0,15.0,33.0,39.0,15.0,24.0,23.0,19.0,16.0,9.0,17.0,12.0,22.0,15.0,33.0,16.0,14.0,11.0,3.0,1.0,8.0,1.0,32.0,15.0,19.0,11.0,7.0,12.0,17.0,16.0,15.657142857142857,16.0,26.0,29.0,12.0,9.0,17.0,12.0
838,2018020422,22,335,20180204,22,SO2,21.0,35.0,15.0,29.0,14.0,19.0,18.0,21.0,13.0,9.0,15.0,20.5,20.0,12.0,14.0,26.0,28.0,11.0,21.0,24.0,18.0,15.0,9.0,14.0,13.0,19.0,12.0,33.0,15.0,13.0,11.0,3.0,1.0,9.0,7.333333333333333,30.0,14.0,13.0,11.0,8.0,10.0,17.0,16.0,15.6,14.0,33.0,26.0,17.0,9.0,14.0,13.0
839,2018020423,23,350,20180204,23,SO2,16.0,33.0,13.0,19.0,12.0,17.0,13.0,21.0,12.0,8.0,13.0,14.0,16.0,13.0,14.0,22.0,23.0,9.0,17.0,21.0,18.0,13.0,8.0,14.0,14.0,18.0,13.0,29.0,15.0,14.0,12.0,3.0,1.0,5.0,13.666666666666666,39.0,11.0,12.0,10.0,6.0,11.0,16.0,15.0,15.542857142857143,14.0,25.0,31.0,18.0,8.0,14.0,14.0
840,2018020500,0,5,20180205,0,SO2,9.0,32.0,11.0,12.0,13.0,13.0,10.0,17.0,10.0,8.0,13.0,11.0,16.0,10.0,14.0,22.0,21.0,8.0,17.0,23.0,17.0,11.0,9.0,12.0,11.0,17.0,14.0,33.0,16.0,16.0,14.0,3.0,2.0,3.0,20.0,15.0,15.0,9.0,10.0,6.0,11.0,14.0,13.0,15.485714285714286,14.0,26.0,63.0,17.0,9.0,12.0,11.0
841,2018020501,1,20,20180205,1,SO2,11.0,18.0,9.0,8.0,12.0,10.0,10.0,17.0,8.0,8.0,11.0,9.0,14.0,13.0,14.0,20.0,20.0,8.0,26.0,24.0,24.0,18.0,9.0,12.0,13.0,18.0,11.0,24.0,16.0,15.0,11.0,3.0,2.0,3.0,1.0,11.0,10.0,7.0,10.0,6.0,11.0,12.0,13.0,15.428571428571429,12.0,22.0,36.0,21.0,9.0,12.0,13.0
842,2018020502,2,35,20180205,2,SO2,10.0,12.0,8.0,6.0,12.0,10.0,9.0,17.0,10.0,7.0,17.0,10.0,29.0,16.0,15.0,17.0,21.0,7.0,48.0,29.0,54.0,59.0,8.0,13.0,13.0,20.0,11.0,20.0,15.0,14.0,7.0,1.0,2.0,3.0,1.0,11.0,8.0,7.0,10.0,6.0,10.0,11.0,13.0,15.371428571428572,12.0,16.0,25.0,14.0,8.0,13.0,13.0
843,2018020503,3,50,20180205,3,SO2,8.0,10.0,8.0,5.0,12.0,12.0,8.0,12.0,14.0,7.0,21.0,16.0,23.0,29.0,14.0,20.0,19.0,7.0,31.0,33.0,59.0,29.0,7.0,12.0,14.0,21.0,15.0,22.0,13.0,11.0,6.0,1.0,2.0,2.0,1.0,12.0,8.0,6.0,9.0,5.0,9.0,10.0,13.0,15.314285714285715,11.0,18.0,36.0,14.0,7.0,12.0,14.0
844,2018020504,4,65,20180205,4,SO2,8.0,8.0,8.0,5.0,10.0,13.0,8.0,10.0,13.0,8.0,121.0,18.0,21.0,33.0,15.0,18.0,19.0,7.0,20.0,34.0,42.0,27.0,7.0,13.0,12.0,22.0,15.0,23.0,12.0,11.0,5.0,3.0,2.0,1.0,1.0,11.0,8.0,6.0,9.0,5.0,9.0,11.0,12.0,15.257142857142856,11.0,15.0,41.0,12.0,7.0,13.0,12.0
845,2018020505,5,80,20180205,5,SO2,8.0,7.0,8.0,4.0,8.0,10.0,7.0,9.0,11.0,8.0,69.0,74.0,19.0,172.0,14.0,17.0,18.0,6.0,18.0,30.0,26.0,25.0,7.0,11.0,8.0,21.0,14.0,22.0,10.0,10.0,6.0,1.0,2.0,1.0,2.0,9.0,7.0,8.0,7.0,5.0,8.0,10.0,12.0,15.2,11.0,17.0,23.0,9.0,7.0,11.0,8.0
846,2018020506,6,95,20180205,6,SO2,6.0,8.0,8.0,3.0,9.0,9.0,9.0,8.0,9.0,10.0,35.0,135.0,22.0,3.0,15.0,16.0,18.0,6.0,34.0,27.0,20.0,25.0,7.0,9.0,9.0,18.0,14.0,20.0,17.0,10.0,6.0,1.0,1.0,1.0,1.0,9.0,7.0,10.0,8.0,4.0,8.0,11.0,12.0,15.142857142857142,11.0,38.0,173.0,25.0,7.0,9.0,9.0
847,2018020507,7,110,20180205,7,SO2,5.0,9.0,7.0,6.0,10.0,14.0,10.0,8.0,9.0,14.0,38.0,115.0,24.0,6.0,15.0,14.0,18.0,6.0,34.0,25.0,20.0,23.0,6.0,7.0,5.0,19.0,14.0,35.0,19.0,12.0,5.0,3.0,2.0,2.0,1.0,9.0,7.0,12.0,8.0,5.0,8.0,12.0,12.0,15.085714285714285,13.0,19.0,72.0,25.0,6.0,7.0,5.0
848,2018020508,8,125,20180205,8,SO2,6.0,8.0,10.0,10.0,13.0,18.0,13.0,8.0,8.0,10.0,37.0,41.0,19.0,7.0,15.0,13.0,19.0,6.0,27.0,27.0,23.0,24.0,5.0,7.0,7.0,21.0,15.0,32.0,20.0,11.0,5.0,3.0,2.0,2.0,1.0,10.0,6.0,8.0,7.0,5.0,9.0,11.0,14.0,15.028571428571428,13.0,35.0,80.0,34.0,5.0,7.0,7.0
849,2018020509,9,140,20180205,9,SO2,10.0,19.0,18.0,11.0,15.0,24.0,14.0,13.0,15.0,20.0,34.0,24.0,20.0,15.0,15.0,13.0,20.0,8.0,32.0,36.0,25.0,27.0,8.0,11.0,10.0,25.0,16.0,30.0,17.0,10.0,10.0,3.0,2.0,14.0,2.0,12.0,8.0,8.0,9.0,6.0,12.0,12.0,17.0,14.971428571428572,15.0,20.0,36.0,40.0,8.0,11.0,10.0
850,2018020510,10,155,20180205,10,SO2,13.0,20.0,17.0,13.0,14.0,25.0,16.0,16.0,56.0,21.0,34.0,95.0,27.0,113.0,14.0,14.0,19.0,10.0,25.0,32.0,38.0,30.0,15.0,12.0,6.0,35.0,25.0,41.0,15.0,12.0,15.0,3.0,2.0,19.0,1.0,16.0,13.0,11.0,9.0,9.0,11.0,17.0,17.0,14.914285714285715,14.0,21.0,37.0,30.0,15.0,12.0,6.0
851,2018020511,11,170,20180205,11,SO2,19.0,21.0,21.0,16.0,17.0,22.0,16.0,17.0,21.0,25.0,66.0,83.0,34.0,19.0,14.333333333333334,22.0,19.0,62.333333333333336,33.0,34.0,71.0,55.0,17.0,14.0,7.0,38.0,20.0,36.0,15.0,14.0,15.0,1.0,1.0,14.0,1.0,18.0,16.0,15.0,10.0,14.0,13.0,19.0,16.0,14.857142857142858,17.0,20.0,56.0,20.0,17.0,14.0,7.0
852,2018020512,12,185,20180205,12,SO2,20.0,19.0,21.0,19.0,17.0,19.0,21.0,20.0,17.0,25.0,36.0,52.0,29.0,6.0,14.666666666666666,21.0,19.0,114.66666666666667,41.0,35.0,98.0,48.0,17.0,24.0,18.0,28.0,17.0,36.0,15.0,14.0,15.0,3.0,1.0,10.0,1.0,21.0,18.0,15.0,14.0,10.0,14.0,15.0,14.0,14.8,17.0,17.0,37.0,17.0,17.0,24.0,18.0
853,2018020513,13,200,20180205,13,SO2,19.0,20.0,18.0,16.0,15.0,16.0,17.0,18.0,16.0,22.5,37.0,30.0,31.0,7.0,15.0,41.0,19.0,167.0,37.5,31.0,93.0,49.0,16.0,47.0,34.0,27.0,20.0,25.0,15.0,14.0,13.0,2.0,2.0,10.0,2.0,17.0,15.0,12.0,11.0,7.0,14.0,16.0,14.0,14.742857142857144,15.0,17.0,38.0,14.0,16.0,47.0,34.0
854,2018020514,14,215,20180205,14,SO2,17.0,17.0,16.0,12.0,13.0,14.0,15.0,16.0,14.0,20.0,32.0,21.0,24.0,11.0,16.0,42.0,17.0,19.0,34.0,24.0,27.0,41.0,12.0,41.0,17.0,24.0,18.0,19.0,16.0,14.0,12.0,1.0,2.0,8.0,1.0,12.0,11.0,8.0,10.0,6.0,13.0,17.0,20.0,14.685714285714285,14.0,22.0,32.0,11.0,12.0,41.0,17.0
855,2018020515,15,230,20180205,15,SO2,15.0,16.0,11.0,11.0,11.0,13.0,13.0,15.0,14.0,19.0,34.0,23.5,17.0,14.0,18.0,46.0,16.0,25.0,20.0,21.0,19.0,14.0,12.0,32.0,16.0,26.0,17.0,24.0,18.0,17.0,9.0,1.0,1.0,6.0,6.0,12.0,11.0,8.0,6.0,5.0,14.0,18.0,19.0,14.628571428571428,14.0,17.0,33.0,10.0,12.0,32.0,16.0
856,2018020516,16,245,20180205,16,SO2,14.0,14.0,10.0,10.0,10.0,12.0,10.0,14.0,15.0,17.0,30.666666666666668,26.0,16.0,12.0,21.0,45.0,16.0,20.0,19.0,25.0,15.0,13.0,10.0,21.0,18.0,27.0,17.0,25.0,14.0,14.0,10.0,1.0,2.0,6.0,11.0,10.0,10.0,6.0,8.0,3.0,15.0,16.0,17.0,14.571428571428571,15.0,15.0,30.0,10.0,10.0,21.0,18.0
857,2018020517,17,260,20180205,17,SO2,12.0,14.0,10.0,9.0,11.0,14.0,10.0,14.0,13.0,17.0,27.333333333333332,20.0,17.0,11.0,22.0,64.0,16.0,14.0,15.0,17.0,15.0,12.0,9.0,17.0,16.0,28.0,17.0,27.0,13.0,14.0,9.0,1.0,2.0,5.0,2.0,8.0,10.0,6.0,9.0,4.0,17.0,17.0,16.0,14.514285714285714,17.0,15.0,28.0,12.0,9.0,17.0,16.0
858,2018020518,18,275,20180205,18,SO2,12.0,13.0,10.0,10.0,10.0,14.0,10.0,14.0,13.0,17.0,24.0,17.0,18.0,9.0,20.0,72.0,19.0,10.0,15.0,16.0,16.0,12.0,9.0,16.0,13.0,29.0,17.0,25.0,14.0,13.0,9.0,2.0,2.0,7.0,2.0,10.0,10.0,6.0,10.0,3.0,14.0,15.0,14.0,14.457142857142857,18.0,17.0,36.0,12.0,9.0,16.0,13.0
859,2018020519,19,290,20180205,19,SO2,11.0,12.0,11.0,9.0,11.0,32.0,11.0,13.0,13.0,15.0,22.0,23.0,20.0,9.0,14.0,81.0,22.0,9.0,16.0,16.0,17.0,11.0,8.0,15.0,12.0,30.0,16.0,25.0,15.0,13.0,8.0,2.0,2.0,6.0,1.0,13.0,15.0,7.0,8.5,3.0,14.0,14.0,13.0,14.4,16.0,18.0,36.0,12.0,8.0,15.0,12.0
860,2018020520,20,305,20180205,20,SO2,10.0,13.0,10.0,9.0,12.0,23.0,10.0,14.0,10.0,18.0,20.0,25.0,19.0,11.0,13.0,69.0,26.0,9.0,26.0,19.0,18.0,11.0,10.0,15.0,12.0,29.0,24.0,25.0,15.0,14.0,8.0,3.0,2.0,6.0,1.0,16.0,12.0,6.0,7.0,6.0,12.0,14.0,13.0,14.342857142857143,17.0,27.0,66.0,12.0,10.0,15.0,12.0
861,2018020521,21,320,20180205,21,SO2,9.0,11.0,10.0,10.0,16.0,31.0,11.0,12.0,11.0,15.0,19.0,21.0,16.0,12.0,15.0,48.0,22.0,11.0,20.0,19.0,17.0,12.0,9.0,16.0,15.0,28.0,25.0,35.0,15.0,15.0,7.0,3.0,1.0,12.0,1.0,19.0,14.0,11.0,5.5,14.0,12.0,15.0,14.0,14.285714285714286,16.0,28.0,39.0,12.0,9.0,16.0,15.0
862,2018020522,22,335,20180205,22,SO2,9.0,15.0,12.0,11.0,12.0,21.0,12.0,12.0,12.0,13.0,18.0,29.0,19.0,70.0,15.0,36.0,20.0,11.0,15.0,19.0,16.0,11.0,9.0,17.0,10.0,24.0,15.0,28.0,14.0,14.0,7.0,3.0,1.0,8.0,2.0,13.0,13.0,10.0,4.0,12.0,12.0,16.0,17.0,14.228571428571428,15.0,32.0,31.0,12.0,9.0,17.0,10.0
863,2018020523,23,350,20180205,23,SO2,11.0,13.0,12.0,10.0,12.0,21.0,12.0,15.0,17.0,12.0,42.0,45.0,18.0,6.0,19.0,35.0,19.0,8.0,60.0,48.0,15.0,10.0,10.0,15.0,9.0,24.0,13.0,25.0,14.0,13.0,7.0,3.0,1.0,9.0,1.0,13.0,11.0,9.0,3.0,9.0,12.0,16.0,14.0,14.17142857142857,16.0,26.0,25.0,12.0,10.0,15.0,9.0
864,2018020600,0,5,20180206,0,SO2,10.0,8.0,12.0,9.0,13.0,18.0,12.0,14.0,13.0,9.0,154.0,30.0,15.0,64.0,21.0,35.0,19.0,7.0,72.0,86.0,18.0,12.0,11.0,14.0,11.0,23.0,13.0,22.0,13.0,12.0,7.0,3.0,2.0,10.0,1.0,15.0,11.0,8.0,4.0,7.0,13.0,14.0,13.0,14.114285714285714,15.0,31.0,25.0,13.0,11.0,14.0,11.0
865,2018020601,1,20,20180206,1,SO2,7.0,9.0,12.0,7.0,12.0,19.0,12.0,16.0,11.0,8.0,110.0,37.0,13.0,26.0,20.0,34.0,19.0,5.0,51.0,55.0,23.0,10.0,9.0,13.0,19.0,23.0,12.0,22.0,11.0,12.0,7.0,3.0,2.0,18.0,1.0,12.0,17.0,5.0,4.0,7.0,13.0,12.0,11.0,14.057142857142857,13.0,48.0,27.0,13.0,9.0,13.0,19.0
866,2018020602,2,35,20180206,2,SO2,6.0,8.0,11.0,8.0,11.0,17.0,12.0,17.0,15.0,10.0,73.0,21.0,42.0,23.0,14.0,33.0,19.0,5.0,49.0,41.0,20.0,11.0,7.0,13.0,13.0,22.0,13.0,25.0,8.0,10.0,5.0,3.0,2.0,18.0,2.0,10.0,25.0,4.0,3.0,5.0,11.0,11.0,13.0,14.0,12.0,22.0,22.0,17.0,7.0,13.0,13.0
867,2018020603,3,50,20180206,3,SO2,6.0,9.0,10.0,6.0,10.0,16.0,10.0,10.0,14.0,9.0,35.0,17.0,57.0,20.0,15.0,34.0,19.0,5.0,30.0,33.0,18.0,13.0,7.0,14.0,9.0,23.0,14.0,20.0,8.0,9.0,5.0,3.0,2.0,8.0,1.0,9.0,13.0,4.0,3.0,5.0,9.0,11.0,13.0,14.0,12.0,19.0,30.0,10.0,7.0,14.0,9.0
868,2018020604,4,65,20180206,4,SO2,5.0,7.0,10.0,8.0,13.0,20.0,11.0,7.0,11.0,5.0,27.0,27.0,61.0,6.0,15.0,28.0,20.0,5.0,34.0,36.0,20.0,13.0,6.0,11.0,11.0,27.0,13.0,22.0,10.0,10.0,5.0,3.0,2.0,1.0,2.0,9.0,10.0,4.0,4.0,5.0,9.0,11.0,12.0,14.0,12.0,23.0,40.0,11.0,6.0,11.0,11.0
869,2018020605,5,80,20180206,5,SO2,5.0,8.0,9.0,8.0,12.0,13.0,10.0,8.0,12.0,5.0,27.0,35.0,38.0,13.0,14.0,27.0,17.0,5.0,24.0,32.0,23.0,18.0,6.0,11.0,12.0,29.0,13.0,21.0,13.0,10.0,5.0,3.0,2.0,3.0,1.0,9.0,9.0,5.0,3.0,5.0,8.0,10.0,11.0,13.0,14.0,27.0,38.0,18.0,6.0,11.0,12.0
870,2018020606,6,95,20180206,6,SO2,5.0,7.0,9.0,12.0,10.0,12.0,8.0,10.0,36.0,7.0,26.0,29.0,78.0,8.0,14.0,25.0,20.0,6.0,28.0,35.0,21.0,33.0,6.0,11.0,17.0,28.0,22.0,27.0,14.0,11.0,4.0,3.0,2.0,3.0,1.0,9.0,8.0,4.0,3.0,4.0,8.0,11.0,11.0,14.0,16.0,53.0,143.0,95.0,6.0,11.0,17.0
871,2018020607,7,110,20180206,7,SO2,6.0,10.0,8.0,17.0,14.0,11.0,7.0,10.0,19.0,6.0,17.0,26.0,79.0,11.0,15.0,23.0,17.0,6.0,32.0,29.0,15.0,16.0,6.0,23.0,9.0,27.0,18.0,17.0,13.0,11.0,4.0,1.0,2.0,3.0,2.0,15.0,7.0,5.0,4.0,4.0,8.0,11.0,11.0,14.0,14.0,42.0,110.0,15.0,6.0,23.0,9.0
872,2018020608,8,125,20180206,8,SO2,8.0,15.0,9.0,17.0,21.0,12.0,13.0,11.0,15.0,6.0,11.0,20.0,143.0,11.0,14.0,24.0,17.0,6.0,22.0,26.0,20.0,17.0,16.0,27.0,9.0,33.0,31.0,23.0,12.0,11.0,5.0,1.0,1.0,3.0,1.0,12.0,8.0,3.0,4.0,3.0,8.0,12.0,12.0,14.0,14.0,19.0,83.0,23.0,16.0,27.0,9.0
873,2018020609,9,140,20180206,9,SO2,10.0,27.0,22.0,15.0,23.0,15.0,26.0,13.0,29.0,8.0,16.0,21.0,83.0,11.0,16.0,22.0,18.0,10.0,26.0,30.0,22.0,19.0,14.0,27.0,14.0,44.0,28.0,37.0,11.0,10.0,6.0,3.0,1.0,4.0,1.0,15.0,9.0,6.0,3.0,4.0,10.0,13.0,12.0,12.0,19.0,44.0,73.0,17.0,14.0,27.0,14.0
874,2018020610,10,155,20180206,10,SO2,15.0,25.0,27.0,13.0,21.0,16.0,25.0,25.0,35.0,10.0,44.0,22.0,239.0,14.0,16.0,21.0,23.0,11.0,26.0,36.0,26.0,25.0,22.0,24.0,24.0,36.0,24.0,40.0,13.0,11.0,9.0,3.0,1.0,15.0,2.0,19.0,13.0,10.0,4.0,6.0,13.0,18.0,15.0,13.0,18.0,56.0,40.0,21.0,22.0,24.0,24.0
875,2018020611,11,170,20180206,11,SO2,16.0,21.0,36.0,18.0,23.0,20.0,23.0,59.0,29.0,11.0,40.75,31.0,199.0,13.0,18.0,23.0,28.0,11.0,27.0,34.0,35.0,26.0,18.0,31.0,55.0,36.0,17.0,41.0,15.0,14.0,14.0,3.0,2.0,12.0,2.0,19.0,12.0,14.0,5.0,12.0,16.0,20.0,15.0,14.0,18.0,27.0,44.0,11.0,18.0,31.0,55.0
876,2018020612,12,185,20180206,12,SO2,19.0,34.0,41.0,21.5,42.0,20.0,29.0,56.0,23.0,14.0,37.5,33.0,83.0,7.0,19.0,27.0,33.0,12.0,32.0,38.0,32.0,24.0,18.0,41.0,37.0,25.0,17.0,40.0,16.0,15.0,19.0,3.0,2.0,9.0,2.0,19.0,15.0,14.0,5.0,9.0,16.0,18.0,14.0,15.0,20.0,28.0,44.0,9.0,18.0,41.0,37.0
877,2018020613,13,200,20180206,13,SO2,30.0,31.0,33.0,25.0,34.0,29.0,37.0,41.0,18.0,18.0,34.25,31.0,28.0,13.0,18.0,33.0,80.0,12.0,34.0,42.0,27.0,20.0,25.0,41.0,38.0,24.0,17.0,24.0,16.0,15.0,18.0,1.0,1.0,6.0,1.0,21.0,16.0,13.0,5.0,5.0,16.0,15.0,15.0,16.0,17.0,26.0,36.666666666666664,8.0,25.0,41.0,38.0
878,2018020614,14,215,20180206,14,SO2,28.0,25.0,26.0,24.0,32.0,17.0,18.0,28.0,17.0,16.0,31.0,24.0,30.0,13.0,19.0,38.0,64.0,12.0,21.0,25.0,23.0,18.0,15.0,21.0,33.0,23.5,17.0,21.0,15.0,15.0,11.0,1.0,2.0,4.0,2.0,20.0,16.0,14.0,3.0,4.0,17.0,17.0,17.0,16.5,18.0,19.0,29.333333333333336,8.0,15.0,21.0,33.0
879,2018020615,15,230,20180206,15,SO2,23.666666666666668,24.0,20.0,26.0,26.0,15.0,21.0,19.0,20.0,15.0,27.0,24.0,32.0,10.0,19.0,39.0,30.0,12.0,22.0,24.0,22.0,18.0,13.0,19.0,25.0,23.0,16.0,20.0,14.0,15.0,9.0,1.0,2.0,4.0,1.0,20.0,19.0,16.0,3.3333333333333335,2.0,21.0,16.666666666666668,18.0,17.0,19.0,17.0,22.0,11.0,13.0,19.0,25.0
880,2018020616,16,245,20180206,16,SO2,19.333333333333336,23.0,20.0,24.0,21.0,17.0,21.0,18.0,20.0,15.0,30.0,14.0,37.0,10.0,19.0,44.0,70.0,11.0,20.0,23.0,22.0,18.0,11.0,18.0,22.0,22.0,17.0,22.0,14.0,16.0,7.0,1.0,2.0,4.0,2.0,20.0,18.0,17.0,3.6666666666666665,4.0,20.0,16.333333333333332,16.0,17.0,20.0,13.0,24.0,10.0,11.0,18.0,22.0
881,2018020617,17,260,20180206,17,SO2,15.0,22.0,22.0,21.0,30.0,19.0,25.0,17.0,19.0,16.0,22.0,17.0,30.0,12.0,19.0,52.0,84.0,10.0,19.0,22.0,21.0,17.0,9.0,18.0,21.0,26.0,22.0,25.0,16.0,17.0,7.0,2.0,1.0,6.0,1.0,20.0,15.0,14.0,4.0,3.0,18.0,16.0,15.0,17.0,19.0,13.0,25.0,9.0,9.0,18.0,21.0
882,2018020618,18,275,20180206,18,SO2,13.0,19.0,27.0,16.0,30.0,17.0,26.0,20.0,21.0,13.0,24.0,14.0,16.0,11.0,18.0,49.0,96.0,10.5,19.0,22.0,21.0,16.0,7.0,11.0,15.0,38.0,36.0,34.0,17.0,17.0,6.0,2.75,1.0,6.0,2.0,17.0,13.0,11.0,4.0,3.0,19.0,16.0,14.666666666666666,17.0,19.0,14.0,25.0,8.0,7.0,11.0,15.0
883,2018020619,19,290,20180206,19,SO2,11.0,18.0,29.0,20.0,33.0,16.0,23.0,21.0,22.0,12.0,25.0,13.0,19.0,9.0,17.0,47.0,28.0,11.0,18.0,22.0,19.0,14.0,9.0,13.0,10.0,39.0,31.0,36.0,18.0,17.0,6.0,3.5,2.0,7.0,2.0,17.0,14.0,14.0,4.0,6.0,17.0,16.0,14.333333333333334,16.0,19.0,17.0,31.0,8.0,9.0,13.0,10.0
884,2018020620,20,305,20180206,20,SO2,11.0,17.0,20.0,17.0,28.0,18.0,19.0,17.0,23.0,11.0,19.0,11.0,20.0,12.0,14.0,43.0,24.0,11.5,17.0,20.0,19.0,14.0,9.0,17.0,31.0,37.0,28.0,28.0,21.0,19.0,7.0,4.25,2.0,11.0,1.0,22.0,15.0,15.0,7.0,7.0,14.0,17.0,14.0,18.0,19.0,50.0,37.0,13.0,9.0,17.0,31.0
885,2018020621,21,320,20180206,21,SO2,12.0,15.0,17.0,16.0,24.0,17.0,18.0,15.0,18.0,13.0,17.0,12.0,17.0,13.0,14.0,36.0,27.0,12.0,19.0,24.0,18.0,13.0,10.0,17.0,50.0,29.0,19.0,19.0,22.0,20.0,8.0,5.0,1.0,9.0,2.0,27.0,23.0,14.0,4.0,10.0,12.0,17.0,12.0,18.0,17.0,21.0,39.0,23.0,10.0,17.0,50.0
886,2018020622,22,335,20180206,22,SO2,12.0,11.0,14.0,15.0,19.0,18.0,18.0,16.0,20.0,14.0,15.0,10.0,16.0,8.0,14.0,35.0,31.0,12.5,24.0,34.0,20.0,13.0,13.0,24.0,29.0,26.0,14.0,19.0,18.0,18.0,6.0,3.5,1.0,3.0,1.0,35.0,28.0,14.0,4.0,8.0,15.0,18.0,13.0,16.0,15.0,30.0,56.0,17.0,13.0,24.0,29.0
887,2018020623,23,350,20180206,23,SO2,8.0,13.0,13.0,20.0,16.0,18.0,19.0,16.0,50.0,13.0,14.0,11.0,38.5,13.0,13.0,34.0,22.0,13.0,31.0,36.0,23.0,13.0,11.0,20.0,37.0,23.0,13.0,35.0,16.0,15.0,5.0,2.0,2.0,4.0,1.0,21.0,17.0,10.0,4.0,10.0,17.0,15.0,13.0,15.0,15.0,35.0,40.0,10.0,11.0,20.0,37.0
888,2018020700,0,5,20180207,0,SO2,6.0,16.0,15.0,21.0,18.0,15.0,15.0,15.0,43.0,13.0,17.0,11.0,61.0,11.0,13.0,34.0,18.0,13.5,32.0,35.0,27.0,15.0,10.0,14.0,28.0,22.0,14.0,35.0,14.0,14.0,6.0,4.0,2.0,2.0,2.0,14.0,22.0,9.0,4.0,9.0,11.0,13.0,12.0,14.0,14.0,19.0,26.0,14.0,10.0,14.0,28.0
